B000052YEH,"Unilever Bestfoods Vaseline Cherry Skin Protectant Lip Therapy, 0.35 Ounce -- 72 per case.","Protects dry, chapped lips. Provides long-lasting moisturization. Made in the U.S.A.",83.59,"http://ecx.images-amazon.com/images/I/414-zsXzn5L._SY300_.jpg",,"[B00JEIC494,B0015S4MC8,B00JEIC6VU,B000GG29QG,B004DLQ1PK,B004FK2YKA,B00GI299M4]",,,Vaseline,"{Grocery & Gourmet Food}",172,575.25,3.34
B0000531B7,"PowerBar Harvest Energy Bars, Double Chocolate Crisp, 2.29-Ounce Bars (Pack of 15)","",24.75,"http://ecx.images-amazon.com/images/I/519SuVj1tCL._SX300_.jpg","[B000EC63PU,B00DZGEY44,B009VV7G60,B000EBZVYA,B0013M0OVY,B002NX0UPM,B000HTYJQK,B00BXFLEYC,B00HCB7TLS,B000ECZV3A,B001U89ITK,B00HCB7VOI,B0054RPY7I,B00HCB7VGQ,B000A2BCIW,B00HCB7TVS,B0079N94TY,B0074B4HU2,B0065DMCU2,B001QCUKII,B008JKU2CO,B001G7RBY4,B00CIX2COO,B005Y10X9S,B005JASX2I,B00437JHPU,B005G2FCI2,B004KQHFXA,B005VOOOM0,B004X0B5ES,B0047WFO2G,B007P62TBK,B001N2GRX8,B00ISG6ZJI,B008JKUBZM,B008N2XFC2,B003VMUILA,B006W5WGFE,B000IKDIME,B007ED2FOA,B00016XKVE,B0012JNRKS,B007PE7ANY,B001QCWQOY,B003YBNKC2,B00024CU2K,B00ADYXY7E,B0000CEO81,B00DRANT3U,B000Q5XO4S,B002DUD7I2,B005MWLOE2,B000FRSSFC,B000GX9LY2,B003ZXCA2U,B003A00W9G,B001M09BUW,B009XXTMC2,B0089PYRWK,B000ABAYP0,B0035J3XC0,B0000CEO82,B0068FAYZC,B00DILCU92,B00503DOXW,B004WN2DF6,B00CL52KQY,B003RWVFEI,B008JA7CRW,B005CT9S7U,B006QSAEK6,B008POGI5Y,B006GKKO4A,B007D6DVPA,B000EXQ48U,B001E52Z58,B008UCBMKC,B000PMHLZK,B000EXUB3E,B0000CEO85,B002XULC70,B001G7RDRO,B007MI2RI6,B00374WK4U,B009M4M6NE,B000MTST70,B00CHR8D0S,B006W5WAL4,B0076YVPLG,B0089PYRX4,B004JRQ3DS,B000V6L2FK,B00CQ7QDQA,B000EMK4CS,B000EX6IJK,B005VBBSVI,B00BECJN0Q,B000JMAVYO,B0033NWGZ8]","[B009VV7G60,B00DZGEY44,B000EC63PU,B0013M0OVY,B001U89ITK,B00HCB7TVS,B000ECZV3A,B002CNW8W6,B000EBZVYA,B000ABAYP0,B000HTYJQK,B000HTYJP6,B00HCB7TLS,B001G7RBY4,B00HCB7VOI,B002NX0UPM,B0054RPY7I,B00HCB7VGQ,B004KZNEX6,B00BXFLEYC,B001G7RAM2,B0065DMCU2,B00BSHIUSS,B005JASX2I,B001QCUKII,B000053L2J,B000FRSSFC,B00LIE8RNE,B00CTUL4BI,B000A2BCIW,B00ADJCCZY,B00FZ4ZBWS,B001CUISMO,B004X1SSDS,B00B3UAK2O,B000GPRZSO,B004Y7QM8O,B002XULC70,B000LKU3ME,B00006BN4U,B005VOOOM0,B004JRQ3DS,B0025VRBF4,B00LP0PSF6,B006QSAEK6,B0025W9A5C,B0079N94TY,B001G7RATK,B00KGMWIP2,B0010TEJBQ,B00162RMA2,B00HCB7VFW,B005GS4FYI,B00FZ4YFTS]","[B009VV7G60,B00DZGEY44]",,Powerbar,"{Grocery & Gourmet Food}",162,785.54,4.85
B0000532DJ,"PowerBar Harvest Energy Bars, Peanut Butter Chocolate Chip, 2.29-Ounce Bars (Pack of 15)","",15.79,"http://ecx.images-amazon.com/images/I/41vONmND%2BmL._SY300_.jpg","[B000EC63PU,B00DZGEY44,B009VV7G60,B000EBZVYA,B0013M0OVY,B002NX0UPM,B000HTYJQK,B00BXFLEYC,B00HCB7TLS,B000ECZV3A,B001U89ITK,B00HCB7VOI,B0054RPY7I,B00HCB7VGQ,B000A2BCIW,B00HCB7TVS,B0079N94TY,B0074B4HU2,B0065DMCU2,B001QCUKII,B008JKU2CO,B001G7RBY4,B00CIX2COO,B005Y10X9S,B005JASX2I,B00437JHPU,B005G2FCI2,B004KQHFXA,B005VOOOM0,B004X0B5ES,B0047WFO2G,B007P62TBK,B001N2GRX8,B00ISG6ZJI,B008JKUBZM,B008N2XFC2,B003VMUILA,B006W5WGFE,B000IKDIME,B007ED2FOA,B00016XKVE,B0012JNRKS,B007PE7ANY,B001QCWQOY,B003YBNKC2,B00024CU2K,B00ADYXY7E,B0000CEO81,B00DRANT3U,B000Q5XO4S,B002DUD7I2,B005MWLOE2,B000FRSSFC,B000GX9LY2,B003ZXCA2U,B003A00W9G,B001M09BUW,B009XXTMC2,B0089PYRWK,B000ABAYP0,B0035J3XC0,B0000CEO82,B0068FAYZC,B00DILCU92,B00503DOXW,B004WN2DF6,B00CL52KQY,B003RWVFEI,B008JA7CRW,B005CT9S7U,B006QSAEK6,B008POGI5Y,B006GKKO4A,B007D6DVPA,B000EXQ48U,B001E52Z58,B008UCBMKC,B000PMHLZK,B000EXUB3E,B0000CEO85,B002XULC70,B001G7RDRO,B007MI2RI6,B00374WK4U,B009M4M6NE,B000MTST70,B00CHR8D0S,B006W5WAL4,B0076YVPLG,B0089PYRX4,B004JRQ3DS,B000V6L2FK,B00CQ7QDQA,B000EMK4CS,B000EX6IJK,B005VBBSVI,B00BECJN0Q,B000JMAVYO,B0033NWGZ8]","[B009VV7G60,B00DZGEY44,B000EC63PU,B0013M0OVY,B001U89ITK,B00HCB7TVS,B000ECZV3A,B002CNW8W6,B000EBZVYA,B000ABAYP0,B000HTYJQK,B000HTYJP6,B00HCB7TLS,B001G7RBY4,B00HCB7VOI,B002NX0UPM,B0054RPY7I,B00HCB7VGQ,B004KZNEX6,B00BXFLEYC,B001G7RAM2,B0065DMCU2,B00BSHIUSS,B005JASX2I,B001QCUKII,B000053L2J,B000FRSSFC,B00LIE8RNE,B00CTUL4BI,B000A2BCIW,B00ADJCCZY,B00FZ4ZBWS,B001CUISMO,B004X1SSDS,B00B3UAK2O,B000GPRZSO,B004Y7QM8O,B002XULC70,B000LKU3ME,B00006BN4U,B005VOOOM0,B004JRQ3DS,B0025VRBF4,B00LP0PSF6,B006QSAEK6,B0025W9A5C,B0079N94TY,B001G7RATK,B00KGMWIP2,B0010TEJBQ,B00162RMA2,B00HCB7VFW,B005GS4FYI,B00FZ4YFTS]","[B009VV7G60,B00DZGEY44]",,Powerbar,"{Grocery & Gourmet Food}",766,3528.68,4.61
B00005352Q,"Breathe Right Nasal Strips, Small /Medium-12 ct.","Breathe Right&reg; nasal strips can provide temporary relief from nasal congestion and stuffiness and may also reduce or eliminate snoring. Use while sleeping, exercising, or during the day.It's simple. Two flexible, &quot;spring-like&quot; pieces pull congested nasal passages open while a special adhesive holds the strip comfortably in place.Give Breathe Right products a try to breathe better, sleep better, and feel better.Size is important: Get the right size for maximum benefit.&nbsp;Sm/Med - fits most adult noses. The majority of adults have small to average-size noses.Large - for an adult with a larger nose.&nbsp;Sensitive Skin Tip: Place a small drop of lotion under center of strip before applying.",7.64,"http://ecx.images-amazon.com/images/I/51d2jcYLxfL._SY300_.jpg",,"[B0000532TP,B001IAJDS6,B000GCE8H8,B00GVGW0FA,B002LN731S,B005635F2E]",,,Breathe Right,"{Grocery & Gourmet Food}",521,1989.12,3.82
B00005344V,"Traditional Medicinals Breathe Easy, 16-Count Boxes (Pack of 6)","For nearly forty years, we&#x2019;ve been passionate about connecting people with plants and passing along the centuries-old wisdom of how to use them. So even though our packaging has changed, our aspirations remain the same: help you use plants to be healthy. Same great teas, same old us: devoted stewards of traditional herbal knowledge, practitioners of sustainable sourcing, meticulous judges of highest quality herbs, caring members of our communities, proud employee-owners of our independent company, herb nerds, and plant people who, without meaning to sound too hippie about it, feel like the plants are talking to us. We hope you will enjoy the fruits (or flowers, roots and leaves) of our labor",21.74,"http://ecx.images-amazon.com/images/I/51H54cd-v3L._SY300_.jpg","[B0009F3POE,B0009F3POO,B0009F3PLC,B0009F3PQ2,B0009F3PQM,B000EJLWWC,B0009F3PNU,B0009F3PHQ,B0009F3PLM,B00028N5Q6,B000EJPDL8,B0009F3PIA,B0016B63S0,B0009F3PIK,B0009F3PMQ,B000CMIYWC,B000EJNL5I,B000EJNL26,B0009F3S7I,B0009F3PJ4,B002OFTFVY,B000FLGZIU,B000EJR49M,B0089VPTTY,B000CMD63E,B000EJNL76,B0011DKKQE,B007IW25FQ,B0009F3PJE,B000CMH0OU,B0009F3PI0,B0009F3S78,B0009F3PM6,B0009F3PP8,B000LKZTOQ,B0016AV5IE,B000EJLWZ4,B000CMIYX6,B000LKZTSC,B007W6AU9Q,B000CMIYYU,B000GG0BNE,B00028OO52,B0016BCGC2,B000CMIYYA,B0014UAGLS,B00016AQPW,B000E671X4,B00G3Y3BLW,B000E7CT3K,B000CMF18C,B001KUWFCU,B0009F3SA0,B0009F3SBE,B000Z95M72,B0078W0QOI,B000E65OF6,B000YTCSLQ,B001GCTU3E,B0012QD2KQ,B0009F3QKW,B000FBQ5HQ,B000EJPDMM,B0009F3SC8,B0009ETASU,B0006NY1JC,B00511MLLO,B000EJR4A6,B0089VPTZ8,B000EJPDMC,B001VNGPB8,B000E6727Y,B002LL7OXM,B0009F3QLG,B000CQG87Q,B001OHSXMU,B00EIB0LUQ,B0011DTL78,B003D4F2US,B000UVUHXY,B002RL8FIE,B000LKYX48,B001VNGHMA,B003YFG0M0,B00024D1HS,B00789E322,B003ULJJN0,B008YD8232,B0012C7VLG,B00014THNG,B0062A87HA,B00028LNAQ,B000GAO91K,B003ULH01I,B000HEECYY,B0009F3POY,B00269PM6K,B00CHHKFL8,B000JJHDVG]","[B00028N5Q6,B000CMIYWC,B0009F3PQM,B0016B63S0,B001U2SHWK,B0009F3POE,B0009F3PLC,B0009F3POO,B000EJNL26,B001U2Y9YK,B0009F3PLM,B0009F3PHQ,B0009F3PIK,B0009F3PQ2,B000EJR49M,B0089VPTTY,B0009F3PMQ,B0009F3PIA,B000EJLWWC,B002OFTFVY,B0009F3PI0,B001U2JWFG,B000EJNL76,B0009F3S7I,B0009F3S78,B001I4H60O,B007W6AU9Q,B0009F3PJ4,B0089VPTXK,B0000TZJW0,B0089VPTVM,B0009F3PP8,B0009F3PJE,B000E7CT3K,B0009F3PM6,B0089VPTZ8,B000FLGZIU,B0011FY51S,B000EJNL5I,B000EJPDMM,B001U2XKT0,B0016AV5IE,B0009F3POY,B001UP2Q8I,B001U2XRW0,B000EJPDMC,B001I653KW,B0011DKKQE,B0016BCGC2,1573243728,B002LMHL2U,B001U33ZFS,B0009F3PNU,B001U2XL8U,B001U2RQX6,B004NNEPF6,B0089VPTW6,B000EJLWZ4,B002RU3GE8]","[B0009F3POO,B0009F3POE]",,Traditional Medicinals,"{Grocery & Gourmet Food}",504,1760.58,3.49
B0000536Y3,"Trim Family Manicure Kit","Manicure Set",2.5,"http://ecx.images-amazon.com/images/I/11S691QW43L.jpg",,"[B00EM83VYS,B0089GBCEK,B00HBKP5HK]",,,Trim,"{Grocery & Gourmet Food}",764,3361.09,4.4
B0000537KC,"Genisoy Soy Protein Bars, Chocolate Fudge Brownie, 1.98-Ounce Bars 12-Count Boxes","Tulsa-based Genisoy Food Company is one of the largest providers of soy protein products (Genisoy) and sports nutrition (MLO) in the United States, offering consumers high quality, good tasting, affordable protein bars, shakes, and snacks.MLO Products began in 1964 as a manufacturer of sports nutrition bars and protein powders. When MLO was asked to start creating isolated soy protein products for institutional research on the health benefits of soy, the Genisoy brand was officially launched based on the immediate acceptance and success of the products developed. When the FDA concluded in 1999 that foods containing soy protein included in a diet low in saturated fat and cholesterol may reduce the risk of coronary heart disease by lowering blood cholesterol levels, the first Genisoy products were made available as a vehicle for bringing soy's health benefits to consumers in a convenient, economical and great-tasting form.Today, Genisoy family of soy protein products includes bars, shakes, powders, soy nuts, trail mixes, soy crisps, potato soy crisps, and low carb bars. Genisoy uses only non-GMO (non-genetically modified organism) soybeans. Genisoy products retain their naturally-occurring levels of healthful isoflavones and include the same soy protein proven to reduce the risk of heart disease by lowering blood cholesterol.",14.29,"http://ecx.images-amazon.com/images/I/41eyGBkzcJL._SX342_.jpg","[B000CMFLPU,B000CMHMFM,B000VGZV52,B00012NJ4Q,B001E5DZF2,B00016WVSC,B00C7DIFUA,B001E5DZGG,B0079N3EE0,B0054RPY7I,B005QZ6SKA,B001QCUKII,B004JRQ3DS]","[B000CMFLPU,B000CMHMFM,B00012NJ4Q,B00ALX1EPQ,B000VGZV52,B00016WVSC,B000Q5XO4S,B004X2LH9Y,B002EY8BAG,B000GPRZSO,B00KHVJ27E,B002OFOK50,B0074CE1HU,B0033TYF2E,B001U89ITK,B000CRIBCA,B006W5WGFE,B0089PYRWK,B001E5DZGG,B002XDRCVC,B000CRFORU,B00028MVCK,B001E5DZF2,B009OY3WM6,B009VV7G60,B000FRSSFC,B003O1EXUA,B008JKU2CO,B00GIBR198]","[B000CMFLPU,B000CMHMFM]",,Genisoy,"{Grocery & Gourmet Food,Breakfast Foods,Breakfast & Cereal Bars,Energy & Nutritional}",119,492.25,4.14
B0000537AF,"PowerBar ProteinPlus High Protein Bar, Vanilla Yogurt, 2.75-Ounce Bars (Pack of 12)","The PowerBar ProteinPlus Protein Bar is a great choice for use before and after activities like weightlifting and strength training where protein intake has been shown to help improve growth and reduce breakdown of muscle. It also helps build a lean body and provides sustained energy for athletes who want more protein. This PowerBar ProteinPlus Protein Bar contains 23 grams of PowerBar TriSource protein blend, a proprietary blend of whey, soy and casein proteins for a steady supply of muscle-building amino acids. To help support muscle growth and repair and to fuel exercise, eat one half to a whole bar before and/or after strength training workouts.ProteinPlus Protein BarAt a Glance:Contains 23 grams of TriSource protein blendHelps build a lean body and provide sustained energyNo preservatives or artificial flavors100 percent daily value of vitamins C and E and eight B-complex vitaminsEat half to a whole bar before strength trainingPowerBar TriSource blend provides a steady supply of muscle-building amino acids.Helps build a lean body and provides energy for athletes who want more protein.Reach Your Excercise Goals FasterWhether you do endurance exercise, play team sports, or strength train, consuming protein after a workout can help you reach your training goals faster. Protein supplies necessary amino acids to help rebuild and repair muscle tissue. Although protein requirements may vary between individuals, for example due to differences in body size or activity level, in general look to consume a minimum of 15 to 25 grams of protein within an hour after exercise to maximize the muscle rebuilding process.Convenient Source of High-Quality ProteinThe PowerBar ProteinPlus Protein Bar was developed according to the needs of world-class athletes and others who want a convenient, great tasting source of high quality protein. Each bar contains approximately 52 percent of calories from carbohydrates, 33 percent from protein, and 15 percent from fat. As with other PowerBar products, PowerBar ProteinPlus protein bar is a great addition to a healthy diet to help achieve optimal performance.This bar contains 23 grams of PowerBar TriSource protein blend, a combination of three protein sources: whey protein isolate, calcium caseinate, and soy protein isolate. It supplies the same amount of protein as one 3-ounce chicken breast, three cups of 2 percent milk, one 3.5-ounce serving of tuna, and one 4-ounce serving of porterhouse steak.What's in the BoxPowerBar ProteinPlus Protein Bar, Vanilla Yogurt (Pack of 12).ProteinPlus Protein BarsTrademark Information:PowerBar ProteinPlus&reg; Protein Bar",632.75,"http://ecx.images-amazon.com/images/I/41pmuVriINL._SX300_.jpg","[B001U89ITK,B009VV7G60,B000ABAYP0,B00DZGEY44,B0000531B7,B000EC63PU,B001G7RBY4,B0013M0OVY,B000GPRZSO,B000Q5XO4S,B000GXBL54,B000ELZ4TC,B0043H4SG8,B00AN4NBJK]","[B009VV7G60,B001U89ITK,B000ABAYP0,B00DZGEY44,B0013M0OVY,B009ZN1PI4,B000GPRZSO,B00HCB7VGQ,B00JC8R7SO,B008PK01CY,B001QCWQP8,B000668QZ4,B00J6VOM8K,B001G8Y8VM,B002XULC7K,B002XULC70,B006W5WGFE,B0000531B7,B000Q5XO4S,B0089PYRVQ,B0009YDOAK,B00275EWH8,B00B3V2QIE,B000GBKEO0,B0057RWSZQ,B0057D887W,B000EC63PU,B00C0B8YB4,B002XULC84,B008JKU2CO,B000CRHQN0]",,,,"{Grocery & Gourmet Food}",985,4737.6,4.81
B00005AS53,"Vacu Vin Coffee Saver Refill Container","This replacement container for Vacu Vin's Coffee Saver  vacuum-pump system preserves the flavor and aroma of ground coffee,  replicating the vacuum-sealed package the coffee beans comes in. The  plastic container holds about 1/2 pound of ground coffee and stands 5  inches high (without lid). While it's ideal for coffee, the container  is also perfect for any food that loses freshness quickly when exposed  to air, including chocolate, crackers, and nuts.--Fred Brack",457.31,"http://ecx.images-amazon.com/images/I/313AX4Z1QWL._SY300_.jpg",,,,,,"{Grocery & Gourmet Food,Beverages,Coffee,Ground Coffee}",463,2037.11,4.4
B00005B12M,"Carb Solutions High Protein Shake Mix, Creamy Vanilla (13.5 Ounces)","Creamy Vanilla - Naturally and Artificially Flavored3 Net Carbs Per Serving!&nbsp; For those watching their carbs, count 3 grams.&nbsp; The remaining carbs have little effect on blood sugar.Make Carb Solutions&#153; a Part of Your Low Carb Diet:&nbsp; Great-tasting Carb Solutions shake mixes were created as an answer to low carb dieters' needs. Each delicious, low fat&nbsp;vanilla shake contains&nbsp;3 Net Carbs per serving. &nbsp;Enjoy a Carb Solutions shake anytime, being careful not to exceed your personal daily carb limit. Also, try our great-tasting bars&nbsp;to add some variety.How to maintain success on a low carb diet:&nbsp;&nbsp;Don't skip breakfast.&nbsp; Plan ahead for snacking - going hungry can cause your metabolism to slow down. &nbsp;Also, remember to drink 8 glasses of water per day for proper hydration.Questions, call toll free 1-888-776-5383*Contents of Protein Blend (from Ingredients list):&nbsp; Soy Protein Isolate, Calcium Caseinate, Sodium Caseinate,&nbsp;Whey Protein Isolate,&nbsp; Dried Egg White*Contents of Vitamins and Minerals (from Ingredients List):&nbsp; Tricalcium Phosphate, Dicalcium Phosphate, Dipotassium Phosphate, Potassium Citrate, Potassium Chloride, Magnesium Oxide, dl-Alpha-Tocopheryl Acetate, Ascorbic Acid, Niacinamide, Zinc Oxide, Calcium D-Pantothenate, Retinyl Palmitate, Manganese Sulfate, Cupric Sulfate, Pyridoxine Hydrochloride, Thiamin Hydrochloride, Riboflavin, Chromium Picolinate, Folic Acid, Biotin, Sodium Molybdate, Sodium Selenite, Potassium Iodide, Phytonadione, Cyanocobalamin)Serving size, 2 scoops; servings per container, about 12 Calories: 120 Calories from Fat: 25 Total Fat: 2.5g, 4% Saturated Fat: 1.5g, 8% Cholesterol: <5mg, 1% Sodium: 190mg, 8% Potassium: 420mg, 12% Total Carbohydrate: 3g, 1% Dietary fiber: 0g, 0% Sugars: 0g Protein: 21g, 41% Vitamin A : 90% Vitamin C : 100% Vitamin E : 150% Vitamin K : 50% Thiamin (B1) : 60% Riboflavin (B2) : 60% Niacin (B3) : 100% Vitamin B6 : 60% Folate,Folic Acid,Folacin : 100% Vitamin B12 : 50% Biotin : 60% Pantothenic acid : 40% Calcium : 30% Iron : 15% Phosphorus : 25% Iodine : 35% Magnesium : 40% Zinc : 40% Selenium : 45% Copper : 40% Manganese : 50% Chromium : 40% Molybdenum : 80%",20.5,"http://ecx.images-amazon.com/images/I/31S9R3MYM1L.jpg",,"[B00005B12N,B000QH2CZI,B002U7YZXY,B000K7378K,B00028PWWG,B00305L330,B000NHWAIK,B00FG9Z53M,B0071LCIB0,B0011EC9PI,B0009DXY3I,B00FI1T0PC,B002DUD6UQ,B0048JEMAI,B00FGAD7YA,B0015068PA,B002XULC8Y,B000AN7K0U,B0052R6K8W,B002F5FGA2,B002HREU0K,B007ZP1JGM,B000DLB2OE,B007ZP1K4S,B00FI1T0NO,B005KUUVP4,B00384GGGC,B002XULCB6,B0015068TG,B00AC6JYXG,B00476WCQS,B005UQ2372,B00L197TBM,B003V5LXEI,B005KUUVIQ,B003V5PUZQ,B004JZRMNA,B001IZZIO4,B00FI1T0P2,B009YLOPGQ,B000EDM70Y,B0048J076Q,B00CE7W910,B000JWIC72,B004OCEO6Q,B00CHI16K6,B00HVNI4VG,B001G7QKVY,B002XULCA2,B001I7G3DW,B000GPTZ2S,B000E8ZJGS,B004W8MWT8,B002NGSIW6,B001PPWSHW,B00HNCXS1G,B001LXE52Y,B008BG7FN0]","[B00005B12N]",,Carb Solutions,"{Grocery & Gourmet Food,Beverages,Protein Drinks}",150,658.21,4.39
B00005BPQ9,"Hershey's Whoppers Bag, 7-Ounce (Pack of 12)","Whoppers Malted Milk Balls 7 Oz. Chocolate Coated Malted Milk Center Peggable Bag Discovery Nbr, Sup Price is indicated for bulk discounted quantity of 12 unit(s) per case.",21.89,"http://ecx.images-amazon.com/images/I/51%2B7SWIHmyL._SY300_.jpg",,"[B005CV1SPS,B005CUMC54,B00BP3T570,B003WP05C8,B0044FTC60,B000UI9HWY,B0044FPOXK,B0051PPYAA,B0016MN9G8,B000JEGQ9G,B002IFCQSE,B00189ZLFG,B00CFVDIKG,B00C40GC0G,B0026S82L8,B002RO70UK,B0014C3Q9K,B000PCWS4O,B0050NTYXG,B00BU8XKC6,B008DQI0UK,B007O0CCN2,B00ECR0A9I,B001M1YJ58,B0009WDQ7I,B000VS8O86,B001XSMANI,B000EVOSE4]","[B005CT9S7U]",,,"{Grocery & Gourmet Food}",690,2605.49,3.78
B00005BPJO,"Hershey's Milk Duds 5 oz","Hershey's Milk Duds-milk chocolate covered with caramels.",4.99,"http://ecx.images-amazon.com/images/I/41mQMd0YkLL._SY300_.jpg",,"[B0029JVUAE,B00C409L1I,B001IZ5MFE,B0014C5OEU,B00DBEA8O0,B005GCK9OY,B005GCK6RE,B005GCK6LK,B00BTVJ39I,B00DVR25W0,B0007WGV6S,B0044FTC60,B00FPPPK5U,B004FES6MQ,B00GC44III,B0000DD8Y6,B00CP3L1LC,B008DP177Y,B00FRFRM2M,B005K6ZLSK,B000WL39JQ,B009FC8CUY,B004SUESLU,B004598EYG,B000NY6Q0G,B0001QYYVO,B00411W2O6,B003EMVYEM,B004AH51VW,B00520BODA,B00BP3T570,B0002IZD02,B00061U68E,B00AEIR3HG,B001U91OS2,B0062Q5V32,B0061HSPVW,B005ZI13G2,B0029JXG4W,B001F0RJA8,B00I33696K,B0082CQ9US,B0034UHCZO,B004M8WW0W,B000IXWCQO,B0000TLEQK,B001R5EF6C,B007Y4LMJI,B004B9T82W,B003UFQLR8,B000NLHXFG,B004YGQK5K,B008CYW1CG,B006P0E9GK,B000OVRIDW,B00BWXBO2M,B0045E0CCI]",,,Hershey&#39;s,"{Grocery & Gourmet Food}",997,3464.65,3.48
B00005C2M2,"American Outdoor Products Astronaut Ice Cream (Pack of 10)","Funkyfoodshop is the #1 seller of space food on the Internet and this is our bestselling item: Astronaut Ice Cream. You receive 10 Neapolitan (Strawberry, Vanilla and Chocolate) ready-to-eat freeze-dried bars. This is the kind you find at science museums at two or three times the price. Originally developed for the early Apollo missions, food is frozen to -40 degrees F and then vacuum dried and placed in a special foil pouch. These products are manufactured by the same company that supplies freeze-dried foods to NASA for the Space Shuttle missions. Ingredients include milk, cream, nonfat milk, sugar, corn syrup, strawberries, cocoa processed with alkali, whey solids, contains less than 1% mono and diglycerides, guar gum, locust bean gum, carrageenan, vanilla extract, natural flavors. We provide fast, reliable shipping. We always have the products in stock and will turn around your orders fast via Priority Mail.",23.5,"http://ecx.images-amazon.com/images/I/518Pt3s4YGL._SY300_.jpg","[B001CCQCR0,B00005C2M3,B000JUFD8U,B005IQHGG2,B002VA6O6Q,B000JUFH90,B000JUK4OS,B000PY89D6,B00005C2M5,B002BOGUFC,B003JCGNPM,B002XSH1RC,B00ISZWYJ4,B003VSCO84,B0077O8LEO,B003YWDFMQ,B0046E7EN2,B0006O0BJ0,B0092F6Y4K,B004A39G9O,B001OXHNMA,B0063WW110,B007KRK5K6,B003SQ9WHA,B002YE5Z9Q,B00IZHVP5O,B000BNC9P0,B002ABLV00,B002BOGYUI,B00HEKCPKM,B000Q6OM9I,B0026YYCYS,B0006IYHU0,B004HEN8KO,B004FT81BC,B004NRFBNM,B00JNNY1P0,B009M4M6NE,0786965649,B0027AB9UQ,0753453053,B00DHW7HC2,B005ZUJBAA,B00HDPMQ5W,B008479AT8,1426310366,B002NU66DK,B003UPDBJO,B0006N1PTQ,1426310145,B004XMNQQ6,B00FC9UPVI,B002ALOUBM,B00K5T3O0Y,B00470NIOO,B00DUQDIKU]","[B002VA6O6Q,B003VSCO84,B001CCQCR0,B000JUK4OS,B00005C2M3,B000JUFD8U,B005IQHGG2,B000JUFH90,B006RGZCMW,B000PY89D6,B003JCGNPM,B002YE5Z9Q,B000SNCM9G,B000KKOPLA,B0077O8LEO,B000PY89CW,B000KKRJEK,B00005C2M5,B003SQ9WHA,B00E5CHJ0I,B00G3OQ4WU,B006VWVJR4,B00HEKCPKM,B004X68CYI,B003SQ5XLY,B00AJM3308,B00JNNY1P0,B0080KD53G,B002XSH1RC,B002BOGUFC,B0006IYHU0,B009K35C74,B0026YYCYS,B0092F6Y4K,B002ABLV00,B005Q2SVDU,B0080KCKFA,B003YWDFMQ,B009QP8UFC,B0046E7EN2,B0006O0BJ0,B001OXHNMA,B0055QS6AK,B002BOCZRO,B0063WW110,B006RL6FHS,B000BOLMNE,B00K5T3O0Y,B003B45VEM,B00BRZN8VU,B007KRK5K6,B00AB63708,B00ISZXC9K,B00IDD08QC]","[B000JUFD8U,B00005C2M3]",,American Outdoor Products,"{Grocery & Gourmet Food}",728,2270.7,3.12
B00005C2M5,"American Outdoor Products Freeze-Dried Astronaut, Strawberries (Pack of 10)","You will receive ten foiled-seal fresh envelopes of freeze-dried \"Astronaut\" strawberries.",23.75,"http://ecx.images-amazon.com/images/I/51Vjg9-BU6L._SY300_.jpg","[B001CCQCR0,B00005C2M2,B000JUK4OS,B000JUFD8U,B002VA6O6Q,B003JCGNPM,B003VSCO84,B00005C2M3,B0006IYHU0,B000NGU7J0,B002BOGUFC,B0077O8LEO,B0006O0BJ0,B000JUFH90,B000PY89D6,B002YE5Z9Q,B00AJM3308,B005IQHGG2,B0026YYCYS]","[B000JUK4OS,B00005C2M2,B003VSCO84,B001CCQCR0,B002VA6O6Q,B003JCGNPM,B000JUFD8U,B005IQHGG2,B000PY89D6,B008479AT8,B00005C2M3,B000JUFH90,B009K35C74,B002YE5Z9Q,B0006IYHU0,B00E5CHJ0I,B007HEIWVQ,B00AJM3308,B006RGZCMW,B000SNCM9G,B0077O8LEO,B00861V0AO,B005Q2SVDU,B000KKOPLA,B002BOGUFC,B007KLDT9G,B00JNNY1P0,B001942GAI,B000NGQMXA,B008478JF4,B000NGU7J0,B000KKRJEK,B005M4G4LI,B001T31EXO,B009P80IB4,B0039QXWZM,B000NGS8AA,B0039QXWPM,B0006O0BJ0,B004A39G9O,B00HEKCPKM,B00BIBO19G,B004X68CYI,B008DEYAZ6,B0006ZN4Z2,B009ZIDU0U,B006VWVJR4,B003MORJ1O,B00846WORO,B00AB63708,B0039QW2V2,B00ABW9BUC,B004WH2HVW,B00K4X5PWQ,B005I5ML36,B00K4XFJO0]","[B001CCQCR0,B00005C2M2]",,American Outdoor Products,"{Grocery & Gourmet Food}",506,2390.17,4.72
B00005C2ZW,"Peeps Marshmallow Chicks- 15 Count","Marshmallow Peeps were first made in the 1920s, but were not popularized until 1953 when the Just Born Company began manufacturing them. With improved technology, the time to make a single Peep reportedly has dropped from 27 hours in 1953 to about 6 minutes. Fat free. Gluten Free.",6.75,"http://ecx.images-amazon.com/images/I/41TVZsKLH1L._SX300_.jpg",,"[B00BA0BJOA,B0004JQW6S,B007KB2JXI,B000P27TMK,B001HZWWQW,B00BOUWHJ2,B00BOS7M3K,B00IIUPKY0,B000FAEUI8,B00AZNFN0O,B005HMRV26,B000FPCI82,B000EUJO44,B00BF8638O,B009QUMTCC]","[B004ZMA202]",,Peeps,"{Grocery & Gourmet Food}",213,965.83,4.53
